name,статус,причина,пар_ss,пар_base,пар_xdate,пар_карантин,вердикт_аудита,km2,res,bands,crs,lon,lat
607c901cbfb5350008e665b1,использован частично,подложка: узлов привязки 2 меньше 5,1,0,0,0,,0.597,0.05,3,EPSG:32634,,
607ec4fc5415000005a52839,использован полностью,,15,7,0,11,разметка подтверждена,12.628,0.0692,3,EPSG:32636,,
607f3e045415000005a52848,использован полностью,,3,6,0,0,разметка подтверждена,1.296,0.05,3,EPSG:32634,,
6082f37b2e77e600076c9b7d,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,,0.626,0.02,3,EPSG:32719,-68.618896,-16.021062
608324da2e77e600076c9b84,использован полностью,,5,10,0,0,разметка подтверждена,1.666,0.05,3,EPSG:32634,,
608446069f2d7a0007e9b9d6,не годен по паспорту,разрешение 0.15 м/пкс грубее 0.1,0,0,0,0,,77.982,0.1514,3,EPSG:3857,,
609183a21d9e95000527c80b,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,31.033851,49.012257
60945e8a1d9e95000527c832,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,,0.816,0.0332,3,EPSG:32635,,
6094a30ea7084000062e0497,использован частично,подложка: привязка не построена: нет валидных узлов,7,0,0,0,,5.243,0.05,3,EPSG:32719,-67.991234,-16.551586
6098f3325277360006c5bf72,использован полностью,,6,12,0,0,разметка подтверждена,1.64,0.0674,3,EPSG:32636,,
6098f34b5277360006c5bf74,использован полностью,,6,1,0,11,привязка сдвинута,1.964,0.0674,3,EPSG:32636,,
609ab900924d4600052699aa,использован полностью,,1,2,0,0,разметка подтверждена,0.981,0.05,3,EPSG:32636,,
609b53603ac764000718b29d,использован полностью,,2,4,0,0,разметка подтверждена,1.895,0.05,3,EPSG:32636,,
609d746c3ac764000718b2b4,использован полностью,,3,6,0,0,разметка подтверждена,1.53,0.0695,3,EPSG:32639,,
60a096a425820c0005e458bc,не годен по паспорту,площадь 0.01 км² меньше 0.5,0,0,0,0,,0.012,0.02,3,EPSG:32760,174.692534,-36.90751
60a2302b25820c0005e458d3,использован полностью,,2,4,0,0,разметка подтверждена,1.952,0.05,3,EPSG:32635,,
60a234d925820c0005e458d6,использован полностью,,3,6,0,0,разметка подтверждена,1.597,0.05,3,EPSG:32635,,
60a6433725820c0005e45926,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60ab6945dde4330007eb4b12,не использован,привязка: привязка не построена: нет валидных узлов,0,0,0,0,,3.502,0.0373,1,EPSG:3857,,
60b0cb4ea9600f000845813f,использован полностью,,6,12,0,0,разметка подтверждена,1.894,0.05,3,EPSG:32634,,
60b29cc7a9600f0008458160,использован полностью,,2,4,0,0,разметка подтверждена,0.956,0.0697,3,EPSG:32639,,
60b815e7fd80620005e340f1,использован полностью,,15,12,0,0,разметка подтверждена,6.112,0.0677,3,EPSG:32636,,
60ba7163f59a4300057c54f1,использован частично,подложка: привязка не построена: нет валидных узлов,4,0,0,0,,1.393,0.052,3,EPSG:32635,,
60bd650cbf1e3700068051dd,использован полностью,,10,12,0,0,разметка подтверждена,4.592,0.0695,3,EPSG:32636,,
60c06e83ace22e0007396bc0,использован полностью,,10,12,0,0,разметка подтверждена,5.323,0.02,3,EPSG:32634,,
60c2f011c3b42f000788d320,использован полностью,,11,12,0,0,разметка подтверждена,4.48,0.05,3,EPSG:32635,,
60c8b690338cc80005cfdd54,не годен по паспорту,разрешение 0.10 м/пкс грубее 0.1,0,0,0,0,,2.133,0.1048,3,EPSG:32639,,
60c8f084338cc80005cfdd57,использован полностью,,4,8,0,0,разметка подтверждена,1.289,0.05,3,EPSG:32635,,
60c8f4fc338cc80005cfdd5a,использован полностью,,4,8,0,0,разметка подтверждена,1.766,0.05,3,EPSG:32635,,
60cf473beade0f00079b5865,использован полностью,,13,12,0,0,разметка подтверждена,4.932,0.05,3,EPSG:32635,,
60d058a2eade0f00079b5878,использован полностью,,13,12,0,0,разметка подтверждена,4.858,0.0687,3,EPSG:32636,,
60d0e759eade0f00079b5887,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60d10f02eade0f00079b5893,использован полностью,,12,12,0,0,разметка подтверждена,4.775,0.0488,3,EPSG:32635,,
60d5838ec700c600080d551a,использован полностью,,15,12,0,0,разметка подтверждена,6.183,0.05,3,EPSG:32635,,
60d6df62c700c600080d5530,использован частично,подложка: узлов привязки 4 меньше 5,1,0,0,0,без структуры,0.772,0.05,3,EPSG:32634,,
60d6e7c6c700c600080d5533,использован полностью,,12,12,0,0,разметка подтверждена,5.035,0.05,3,EPSG:32634,,
60da2cf50b3bdd0006723019,не годен по паспорту,площадь 0.23 км² меньше 0.5,0,0,0,0,,0.232,0.02,3,EPSG:32636,,
60da34430b3bdd000672301c,не годен по паспорту,площадь 0.37 км² меньше 0.5,0,0,0,0,,0.366,0.02,3,EPSG:32636,,
60dc9a830b3bdd0006723032,не годен по паспорту,площадь 0.16 км² меньше 0.5,0,0,0,0,,0.156,0.0289,3,EPSG:32654,140.612553,35.789698
60e308aee217da0008c2a6d4,использован полностью,,15,1,0,11,проверено частично,7.17,0.0723,3,EPSG:32636,,
60e423fb5bc2dc00058bbdde,использован полностью,,9,12,0,0,разметка подтверждена,2.558,0.0713,3,EPSG:32636,,
60ec2f0a38de2500058775ed,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60ee12797dc3bd00055b76ef,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,139.104934,35.993458
60ef5d8589ec130007b82886,использован полностью,,4,8,0,0,разметка подтверждена,1.234,0.0828,3,EPSG:32632,8.188528,47.532592
60f0a1cb89ec130007b828a7,использован полностью,,1,2,0,0,разметка подтверждена,1.148,0.05,3,EPSG:3857,,
60f45df142311e0006681a1c,использован полностью,,5,3,0,9,разметка подтверждена,2.167,0.0597,3,EPSG:32635,,
60f4b0e042311e0006681a1f,не годен по паспорту,площадь 0.49 км² меньше 0.5,0,0,0,0,,0.494,0.0452,3,EPSG:32635,,
60f5f74842311e0006681a3b,использован полностью,,15,1,0,11,привязка сдвинута,5.285,0.0721,3,EPSG:32635,,
60f6a9c042311e0006681a5a,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60f6ac8d42311e0006681a5d,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60f6ac8d42311e0006681a5d(1),не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60f6aebb42311e0006681a60,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60f6c71342311e0006681a65,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60f6cd7c42311e0006681a68,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60f6cebd42311e0006681a6b,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60f93a91bdbb2f00062bcbea,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60f93f26bdbb2f00062bcbed,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60fd36975a90f10006fd2fdb,использован полностью,,15,12,0,0,разметка подтверждена,4.066,0.0701,3,EPSG:32636,,
60fedcbf5a90f10006fd2ff2,не годен по паспорту,площадь 0.17 км² меньше 0.5,0,0,0,0,,0.166,0.0184,3,EPSG:32635,,
60fff5f55a90f10006fd3016,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
60fffae25a90f10006fd301a,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
6101115d5a90f10006fd3034,использован полностью,,15,12,0,0,разметка подтверждена,9.699,0.0728,3,EPSG:32636,,
61015e735a90f10006fd303d,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
6103eb3ed0811b0005f660c3,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
61071835343da30006976e05,не годен по паспорту,разрешение 0.14 м/пкс грубее 0.1,0,0,0,0,,0.828,0.1407,3,EPSG:32635,,
6107b613343da30006976e0b,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
6109e2ea343da30006976e3a,не годен по паспорту,площадь 0.23 км² меньше 0.5,0,0,0,0,,0.231,0.03,3,EPSG:32719,-68.552267,-15.671927
6109e762343da30006976e3d,не годен по паспорту,площадь 0.18 км² меньше 0.5,0,0,0,0,,0.176,0.03,3,EPSG:32719,-68.556743,-15.672494
610c9fedac1a340005a1cc7a,не использован,привязка: привязка не построена: нет валидных узлов,0,0,0,0,,0.657,0.03,3,EPSG:32719,-68.812643,-15.885683
610dc391ac1a340005a1cc93,не годен по паспорту,площадь 0.16 км² меньше 0.5,0,0,0,0,,0.161,0.03,3,EPSG:32719,-68.567946,-15.66641
610f237cac1a340005a1cca8,не годен по паспорту,площадь 0.48 км² меньше 0.5,0,0,0,0,,0.484,0.03,3,EPSG:32719,-68.551571,-15.670644
611407aaac1a340005a1cd04(1),использован полностью,,3,6,0,0,разметка подтверждена,1.915,0.0746,3,EPSG:32639,,
61178318ac1a340005a1cd3c,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
61178baaac1a340005a1cd3f,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
611790cdac1a340005a1cd42,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
611796d3ac1a340005a1cd45,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
6117faccac1a340005a1cd4f,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
61187779ac1a340005a1cd5a,использован частично,подложка: привязка не построена: нет валидных узлов,2,0,0,0,,1.552,0.03,3,EPSG:32719,-68.903715,-15.898401
6118d457ac1a340005a1cd62,не годен по паспорту,площадь 0.23 км² меньше 0.5,0,0,0,0,,0.234,0.0247,3,EPSG:4026,27.80607,47.214516
611933f5ac1a340005a1cd68,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
611956b0ac1a340005a1cd6b,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
6121af0bb7012200056b5c7c,не годен по паспорту,площадь 0.03 км² меньше 0.5,0,0,0,0,,0.031,0.02,3,EPSG:32760,174.700553,-36.872725
